,index,0
2279,191530112013,"Windsor Heights, IA"
2280,191530112011,"Windsor Heights, IA"
2281,191530116001,"West Des Moines, IA"
2282,191279506004,"Marshalltown, IA"
2283,191279506005,"Marshalltown, IA"
2284,191279506002,"Marshalltown, IA"
2285,191279506003,"Marshalltown, IA"
2286,191690008002,"Ames, IA"
2287,191279506001,"Marshalltown, IA"
2288,191530102053,"Ankeny, IA"
2289,191499701004,"Le Mars, IA"
2290,190834806003,"Eldora, IA"
2291,190834806002,"Eldora, IA"
2292,191499701001,"Le Mars, IA"
2293,191499701003,"Le Mars, IA"
2294,191690003002,"Ames, IA"
2295,191976803002,"Clarion, IA"
2296,191976803003,"Clarion, IA"
2297,191976803001,"Clarion, IA"
2298,191810212002,"St. Marys, IA"
2299,191930009002,"Sioux City, IA"
2300,191930009001,"Sioux City, IA"
2301,190990407004,"Prairie City, IA"
2302,191810209001,"Indianola, IA"
2303,190490508121,"Waukee, IA"
2304,190730805002,"Churdan, IA"
2305,190990407003,"Prairie City, IA"
2306,190990407002,"Colfax, IA"
2307,190899602001,"Lime Springs, IA"
2308,190899602002,"Cresco, IA"
2309,190899602003,"Protivin, IA"
2310,191550305012,"Council Bluffs, IA"
2311,191550305013,"Council Bluffs, IA"
2312,190610012042,"Asbury, IA"
2313,191550305011,"Council Bluffs, IA"
2314,190919702002,"Rutland, IA"
2315,190490507002,"Adel, IA"
2316,190370701003,"North Washington, IA"
2317,190879701001,"Winfield, IA"
2318,190879701002,"Mount Pleasant, IA"
2319,190879701003,"Wayland, IA"
2320,191690011001,"Ames, IA"
2321,191010903001,"Fairfield, IA"
2322,191010903002,"Fairfield, IA"
2323,191010903003,"Fairfield, IA"
2324,191010903004,"Fairfield, IA"
2325,191239505003,"University Park, IA"
2326,191239505002,"University Park, IA"
2327,191239505001,"Oskaloosa, IA"
2328,191870002002,"Fort Dodge, IA"
2329,191870002003,"Fort Dodge, IA"
2330,191870002001,"Fort Dodge, IA"
2331,190130023012,"Cedar Falls, IA"
2332,190130023013,"Cedar Falls, IA"
2333,190130023011,"Cedar Falls, IA"
2334,191530002024,"Des Moines, IA"
2335,191530002021,"Des Moines, IA"
2336,191530002023,"Des Moines, IA"
2337,191530002022,"Des Moines, IA"
2338,191630109002,"Davenport, IA"
2339,190990404004,"Newton, IA"
2340,191390502001,"Atalissa, IA"
2341,191390502002,"Wilton, IA"
2342,191390502003,"Wilton, IA"
2343,191390502004,"Wilton, IA"
2344,191114908001,"Keokuk, IA"
2345,191114908002,"Keokuk, IA"
2346,190759603003,"Grundy Center, IA"
2347,191114903001,"Fort Madison, IA"
2348,191479601001,"Emmetsburg, IA"
2349,191479601002,"Rodman, IA"
2350,191114903002,"Middletown, IA"
2351,191839605001,"Ainsworth, IA"
2352,191839605002,"Ainsworth, IA"
2353,191839605003,"Coppock, IA"
2354,190450006003,"Clinton, IA"
2355,191130002061,"Robins, IA"
2356,191130002062,"Robins, IA"
2357,190490504002,"Perry, IA"
2358,190490504003,"Perry, IA"
2359,190919703003,"Dakota City, IA"
2360,190490504001,"Perry, IA"
2361,190450006001,"Clinton, IA"
2362,191454906003,"Braddyville, IA"
2363,191454906002,"Coin, IA"
2364,191454906001,"Shambaugh, IA"
2365,191130012002,"Cedar Rapids, IA"
2366,191130012003,"Cedar Rapids, IA"
2367,191130012001,"Cedar Rapids, IA"
2368,190119603004,"Vinton, IA"
2369,191530110013,"West Des Moines, IA"
2370,191690007001,"Ames, IA"
2371,190170041001,"Waverly, IA"
2372,191573705001,"Deep River, IA"
2373,190079503001,"Centerville, IA"
2374,190079503002,"Centerville, IA"
2375,190079503003,"Centerville, IA"
2376,190119603001,"Vinton, IA"
2377,190610101032,"Sageville, IA"
2378,190610101033,"Sageville, IA"
2379,190610101031,"Sageville, IA"
2380,191530104054,"Windsor Heights, IA"
2381,191279510001,"Marshalltown, IA"
2382,191530104051,"Urbandale, IA"
2383,191530104053,"Urbandale, IA"
2384,191530104052,"Urbandale, IA"
2385,190170047002,"Sumner, IA"
2386,190170047001,"Sumner, IA"
2387,191930033005,"Sergeant Bluff, IA"
2388,191030013001,"Iowa City, IA"
2389,191030013002,"Iowa City, IA"
2390,191250302004,"Pella, IA"
2391,191670707002,"Sioux Center, IA"
2392,191670707003,"Sioux Center, IA"
2393,191670707001,"Sioux Center, IA"
2394,191930033003,"Sioux City, IA"
2395,191530115001,"Polk City, IA"
2396,191530115002,"Polk City, IA"
2397,191930033002,"Sergeant Bluff, IA"
2398,191250302001,"Pella, IA"
2399,191930002006,"Sioux City, IA"
2400,190490508112,"Clive, IA"
2401,191839603002,"Washington, IA"
2402,191930002004,"Sioux City, IA"
2403,190059601001,"Lansing, IA"
2404,190059601003,"Lansing, IA"
2405,190059601002,"Lansing, IA"
2406,191279504001,"Le Grand, IA"
2407,190130016001,"Cedar Falls, IA"
2408,191279504002,"Le Grand, IA"
2409,190130016002,"Waterloo, IA"
2410,191030001003,"Iowa City, IA"
2411,191030001002,"Iowa City, IA"
2412,191030001001,"Iowa City, IA"
2413,191350703001,"Melrose, IA"
2414,191350703002,"Lovilia, IA"
2415,191630134002,"Riverdale, IA"
2416,191630134001,"Bettendorf, IA"
2417,191530040041,"Des Moines, IA"
2418,191530040042,"West Des Moines, IA"
2419,191379601003,"Red Oak, IA"
2420,191379601002,"Elliott, IA"
2421,191530050002,"Des Moines, IA"
2422,191530050003,"Des Moines, IA"
2423,191530050004,"Des Moines, IA"
2424,190170040002,"Waverly, IA"
2425,190170040001,"Waverly, IA"
2426,190693601004,"Sheffield, IA"
2427,190693601001,"Sheffield, IA"
2428,190693601003,"Geneva, IA"
2429,190693601002,"Hansell, IA"
2430,190470701001,"Deloit, IA"
2431,191712902003,"Traer, IA"
2432,190470701002,"Vail, IA"
2433,190834805002,"New Providence, IA"
2434,191130101001,"Coggon, IA"
2435,191130101003,"Coggon, IA"
2436,191130101002,"Coggon, IA"
2437,190610006001,"Dubuque, IA"
2438,190610006003,"Dubuque, IA"
2439,190610006002,"Dubuque, IA"
2440,190990403001,"Newton, IA"
2441,190130028001,"Dunkerton, IA"
2442,190130028002,"Dunkerton, IA"
2443,190130028003,"La Porte City, IA"
2444,190130024003,"Cedar Falls, IA"
2445,191099505002,"Algona, IA"
2446,190610012052,"Asbury, IA"
2447,190610012051,"Asbury, IA"
2448,191630103001,"New Liberty, IA"
2449,191630103002,"Donahue, IA"
2450,190570003005,"Burlington, IA"
2451,190570003004,"Burlington, IA"
2452,190674804001,"Charles City, IA"
2453,190570003002,"Burlington, IA"
2454,190570003001,"West Burlington, IA"
2455,190674804002,"Charles City, IA"
2456,191573705003,"Montezuma, IA"
2457,191573703004,"Grinnell, IA"
2458,191573703002,"Grinnell, IA"
2459,191573703003,"Grinnell, IA"
2460,191573703001,"Grinnell, IA"
2461,191390501003,"Muscatine, IA"
2462,190570012001,"Middletown, IA"
2463,190570012003,"Burlington, IA"
2464,190570012002,"West Burlington, IA"
2465,191499701002,"Le Mars, IA"
2466,191130006002,"Cedar Rapids, IA"
2467,191130006001,"Hiawatha, IA"
2468,191630137061,"Bettendorf, IA"
2469,191630137063,"Panorama Park, IA"
2470,191630137062,"Panorama Park, IA"
2471,191390501002,"Blue Grass, IA"
2472,190650803002,"Oelwein, IA"
2473,191499705001,"Kingsley, IA"
2474,191499705003,"Oyens, IA"
2475,191690007002,"Ames, IA"
2476,191690007004,"Ames, IA"
2477,190314502004,"Tipton, IA"
2478,190314502003,"Mechanicsville, IA"
2479,190314502002,"Mechanicsville, IA"
2480,190314502001,"Mechanicsville, IA"
2481,191630137052,"Bettendorf, IA"
2482,190470702001,"Schleswig, IA"
2483,190470702002,"Deloit, IA"
2484,190470702003,"Ricketts, IA"
2485,190930901001,"Holstein, IA"
2486,191870006004,"Fort Dodge, IA"
2487,191870006002,"Fort Dodge, IA"
2488,191870006003,"Fort Dodge, IA"
2489,191870006001,"Fort Dodge, IA"
2490,191530017001,"Des Moines, IA"
2491,190279603005,"Carroll, IA"
2492,190279603004,"Carroll, IA"
2493,190279603003,"Carroll, IA"
2494,190279603002,"Carroll, IA"
2495,190279603001,"Carroll, IA"
2496,190719703003,"Thurman, IA"
2497,190719703002,"Hamburg, IA"
2498,191099502002,"Wesley, IA"
2499,191099502003,"Algona, IA"
2500,190959601002,"Marengo, IA"
2501,191099502001,"Titonka, IA"
2502,191250306003,"Melcher-Dallas, IA"
2503,191250306002,"Melcher-Dallas, IA"
2504,191250306001,"Melcher-Dallas, IA"
2505,191550309002,"Council Bluffs, IA"
2506,191896801001,"Leland, IA"
2507,191670702001,"Hull, IA"
2508,191670702003,"Sioux Center, IA"
2509,191670702002,"Hull, IA"
2510,190450009006,"De Witt, IA"
2511,190450009004,"De Witt, IA"
2512,190450009005,"De Witt, IA"
2513,190450009002,"De Witt, IA"
2514,190450009003,"De Witt, IA"
2515,190450009001,"De Witt, IA"
2516,190979506002,"Maquoketa, IA"
2517,190979506003,"Maquoketa, IA"
2518,190979506001,"Maquoketa, IA"
2519,191690010001,"Ames, IA"
2520,190219601002,"Albert City, IA"
2521,190219601001,"Marathon, IA"
2522,191030016001,"Iowa City, IA"
2523,191956901001,"Northwood, IA"
2524,191130002011,"Hiawatha, IA"
2525,191130002012,"Hiawatha, IA"
2526,191130002013,"Hiawatha, IA"
2527,191130002014,"Hiawatha, IA"
2528,190879705001,"New London, IA"
2529,190879705002,"New London, IA"
2530,190879705003,"New London, IA"
2531,190759602001,"Wellsburg, IA"
2532,190130003002,"Waterloo, IA"
2533,190130003001,"Waterloo, IA"
2534,190759604002,"Conrad, IA"
2535,191550215021,"Avoca, IA"
2536,191550215023,"Walnut, IA"
2537,191550215022,"Avoca, IA"
2538,191690010003,"Ames, IA"
2539,191530106001,"Altoona, IA"
2540,191630137023,"Riverdale, IA"
2541,191030006002,"University Heights, IA"
2542,191030006001,"University Heights, IA"
2543,191179504003,"Chariton, IA"
2544,191179504002,"Chariton, IA"
2545,191179504001,"Chariton, IA"
2546,191870003001,"Fort Dodge, IA"
2547,191870003002,"Fort Dodge, IA"
2548,191690010002,"Ames, IA"
2549,190339504021,"Mason City, IA"
2550,190350801001,"Cherokee, IA"
2551,190350801003,"Cherokee, IA"
2552,190350801002,"Cherokee, IA"
2553,190130026042,"Denver, IA"
2554,190350801004,"Cherokee, IA"
2555,190130026041,"Janesville, IA"
2556,191414902003,"Sanborn, IA"
2557,191930018001,"Sioux City, IA"
2558,191930018002,"Sioux City, IA"
2559,191930018003,"Sioux City, IA"
2560,191930018004,"Sioux City, IA"
2561,191930018005,"Sioux City, IA"
2562,191930008001,"Sioux City, IA"
2563,191414902004,"Sanborn, IA"
2564,191114907001,"Keokuk, IA"
2565,191114907003,"Keokuk, IA"
2566,191114907002,"Keokuk, IA"
2567,191114907004,"Keokuk, IA"
2568,190834802001,"Iowa Falls, IA"
2569,191630117001,"Davenport, IA"
2570,191530018002,"Des Moines, IA"
2571,191630117003,"Davenport, IA"
2572,191930005002,"Sioux City, IA"
2573,191930005003,"Sioux City, IA"
2574,191930005001,"Sioux City, IA"
2575,191930005004,"Sioux City, IA"
2576,191630117004,"Davenport, IA"
2577,190852902002,"Woodbine, IA"
2578,190852902003,"Woodbine, IA"
2579,190852902001,"Mondamin, IA"
2580,190130012001,"Waterloo, IA"
2581,190130012002,"Waterloo, IA"
2582,190610005004,"Dubuque, IA"
2583,190610005001,"Dubuque, IA"
2584,190610005002,"Dubuque, IA"
2585,190610005003,"Dubuque, IA"
2586,191630130002,"Davenport, IA"
2587,191630130003,"Bettendorf, IA"
2588,191630130001,"Bettendorf, IA"
2589,190259502003,"Rockwell City, IA"
2590,190259502002,"Jolley, IA"
2591,190259502001,"Pomeroy, IA"
2592,190430705001,"Garber, IA"
2593,190430705002,"Millville, IA"
2594,190170044002,"Tripoli, IA"
2595,190170044003,"Waverly, IA"
2596,190170044001,"Tripoli, IA"
2597,191690011002,"Ames, IA"
2598,191690011003,"Ames, IA"
2599,190650803001,"Maynard, IA"
2600,191690011004,"Ames, IA"
2601,191896803005,"Forest City, IA"
2602,191670706004,"Orange City, IA"
2603,191896803004,"Forest City, IA"
2604,190470705001,"Buck Grove, IA"
2605,190470705002,"Manilla, IA"
2606,191290402011,"Pacific Junction, IA"
2607,191290402012,"Pacific Junction, IA"
2608,191530102071,"Ankeny, IA"
2609,191530102073,"Ankeny, IA"
2610,191530102072,"Ankeny, IA"
2611,191130107002,"Fairfax, IA"
2612,191530001021,"Pleasant Hill, IA"
2613,191530001022,"Pleasant Hill, IA"
2614,191530001023,"Pleasant Hill, IA"
2615,190199503003,"Jesup, IA"
2616,190150205004,"Madrid, IA"
2617,190199503001,"Jesup, IA"
2618,190150205001,"Madrid, IA"
2619,191530018001,"Pleasant Hill, IA"
2620,190150205003,"Madrid, IA"
2621,190150205002,"Luther, IA"
2622,191350701001,"Albia, IA"
2623,191114906001,"Montrose, IA"
2624,191896803001,"Forest City, IA"
2625,191896803003,"Forest City, IA"
2626,191896803002,"Forest City, IA"
2627,191799603003,"Ottumwa, IA"
2628,191799603002,"Ottumwa, IA"
2629,191799603001,"Ottumwa, IA"
